step,fast_slow_gap,fast_wins,p0_hat,p1_hat,bernoulli_llr,cusum_W,detector_active,regime_change,p0_update_enabled,initial_warmup_remaining,calibration_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
134000,0.06550598,1,0.17953820,0.37953820,0.74856725,0.74856725,1,0,1,0,0,-21.53462219,-21.60012817,2.31196737,2.30686116,0.03824928,0.03584686,21.73998833
134100,-0.20616913,0,0.18695096,0.38695096,-0.28234649,23.34546814,1,0,0,0,0,-16.93610764,-16.72993851,10.45440102,10.76344776,0.12440578,0.12826139,16.85195065
134200,-1.88298655,0,0.18695096,0.38695096,-0.28234649,12.27738692,1,0,0,0,0,1.52640343,3.40938997,4.55096102,4.58920717,0.03346590,0.02757584,-0.92555714
134300,-1.08697701,0,0.17739767,0.37739767,-0.27856489,0.00000000,1,0,1,0,0,5.93753815,7.02451515,4.80217028,4.66948605,0.06589827,0.06729984,-6.03981483
134400,0.02737999,1,0.18433807,0.38433807,0.73475114,1.82037157,1,0,1,0,0,5.62383938,5.59645939,5.24372292,4.77271891,0.03961337,0.03403224,-4.90294186
134500,-1.01079583,0,0.20121231,0.40121231,-0.28818810,9.16938905,1,0,1,0,0,-2.10006189,-1.08926606,6.25121737,5.68580294,0.11295119,0.10901717,3.28555973
134600,-0.66469002,0,0.20519934,0.40519934,-0.28986502,8.59319711,1,0,1,0,0,-5.17718887,-4.51249886,5.20787716,4.84552431,0.13879836,0.13294533,8.12485909
134700,-0.57367373,0,0.20956965,0.40956965,-0.29172586,3.76989575,1,0,1,0,0,0.58686447,1.16053820,3.68673611,3.45491672,0.04708825,0.03761458,-1.22575414
134800,-0.68040729,0,0.21143718,0.41143718,-0.29252841,0.00000000,1,0,1,0,0,0.80088258,1.48128986,4.24173164,4.05361366,0.03570053,0.03271658,0.77732189
134900,-0.16227579,0,0.20779324,0.40779324,-0.29096659,1.84279903,1,0,1,0,0,0.94090533,1.10318112,5.79062462,5.51034212,0.07383772,0.06282134,0.72508368
135000,-0.20414162,0,0.21077052,0.41077052,-0.29224141,0.00000000,1,0,1,0,0,-22.79274178,-22.58860016,2.06958580,2.09442711,0.03877303,0.03803778,22.94545126
135100,-1.38233364,0,0.22326391,0.42326391,-0.29771586,13.38564423,1,0,0,0,0,-1.90486240,-0.52252877,4.34594154,4.17624426,0.04803468,0.04132683,5.20963159
135200,0.12691879,1,0.20634329,0.40634329,0.67765711,0.67765711,1,0,1,0,0,-5.04423523,-5.17115402,4.47269344,4.31634569,0.03896646,0.03311146,6.72799158
135300,-1.59976101,0,0.20102239,0.40102239,-0.28810871,0.52059180,1,0,1,0,0,4.92481709,6.52457809,5.60312462,5.22486830,0.08177343,0.08409666,-2.96274205
135400,-0.41047621,0,0.19907923,0.39907923,-0.28729893,0.00000000,1,0,1,0,0,2.83647537,3.24695158,5.90129614,5.56948519,0.08022981,0.06928652,-2.41723609
135500,0.62630105,1,0.20310344,0.40310344,0.68547779,1.65837875,1,0,1,0,0,0.29551077,-0.33079028,4.78224230,4.39697504,0.04914153,0.03988804,0.14567131
135600,0.48999310,1,0.20942592,0.40942592,0.67038592,1.47602633,1,0,1,0,0,2.93467236,2.44467926,4.92358637,4.68111944,0.03216280,0.02519069,-2.65979338
135700,-0.08925593,0,0.21345353,0.41345353,-0.29339991,2.56320432,1,0,1,0,0,0.12579107,0.21504700,4.34853411,4.22408867,0.02451787,0.01360102,1.56062210
135800,-0.94938755,0,0.21770317,0.41770317,-0.29525391,0.00000000,1,0,1,0,0,-3.07654881,-2.12716126,5.31648254,5.08090734,0.04427173,0.04091843,5.96982622
135900,-0.59786415,0,0.21769023,0.41769023,-0.29524823,0.00000000,1,0,1,0,0,1.13142943,1.72929358,5.98930836,5.93299532,0.08658410,0.10067418,-1.35860848
136000,0.37254715,1,0.21414878,0.41414878,0.65955428,0.65955428,1,0,1,0,0,-24.79315376,-25.16570091,2.09826517,2.09077740,0.02774273,0.02678702,24.44592094
136100,-1.24245167,0,0.20950786,0.40950786,-0.29169939,0.00000000,1,0,1,0,0,4.28180361,5.52425528,6.09279966,5.69615078,0.01655709,0.01650422,-3.81422698
136200,-0.56637454,0,0.20493055,0.40493055,-0.28975135,0.78728571,1,0,1,0,0,-2.75135207,-2.18497753,4.05615759,4.08249760,0.06600581,0.06091166,4.47338554
136300,-0.72664583,0,0.19987848,0.39987848,-0.28763145,0.35951136,1,0,1,0,0,1.26138496,1.98803079,5.54254818,5.77195835,0.03699975,0.03283127,-0.76012194
136400,-0.28833866,0,0.19689070,0.39689070,-0.28639238,0.00000000,1,0,1,0,0,3.38825727,3.67659593,5.42110729,5.26290274,0.03065169,0.03578705,-2.66591942
136500,-0.33988571,0,0.19337653,0.39337653,-0.28494869,0.42730884,1,0,1,0,0,1.33727312,1.67715883,4.62681389,4.57402611,0.04129495,0.05035286,-0.94008180
136600,-1.87655306,0,0.19120522,0.39120522,-0.28406398,0.31704737,1,0,1,0,0,-6.97108746,-5.09453440,5.63639736,5.79351234,0.03822162,0.04159109,8.83000815
136700,-1.40996075,0,0.19405489,0.39405489,-0.28522623,0.34704474,1,0,1,0,0,5.11891317,6.52887392,4.89214420,5.40149975,0.08128170,0.08148439,-0.10966531
136800,-1.27778363,0,0.19845468,0.39845468,-0.28703964,0.92018698,1,0,1,0,0,3.95449185,5.23227549,5.45100975,5.96804714,0.07544726,0.08336262,-2.55561137
136900,-0.10512424,0,0.20706413,0.40706413,-0.29065610,0.23848864,1,0,1,0,0,2.10624838,2.21137261,3.96119690,4.30158186,0.05376221,0.04980980,-1.19569691
137000,-0.04113579,0,0.22043108,0.42043108,-0.29645652,14.96538065,1,0,0,0,0,-21.53902054,-21.49788475,2.38191366,2.46551180,0.03633741,0.03255823,21.69730043
137100,-0.63842750,0,0.22043108,0.42043108,-0.29645652,17.35289689,1,0,0,0,0,1.61685038,2.25527787,4.72755480,5.13064480,0.04554853,0.04715262,-0.42850703
137200,-1.07922459,0,0.22033013,0.42033013,-0.29641183,9.37845434,1,0,1,0,0,1.83602262,2.91524720,4.90648651,5.68368435,0.04285438,0.05265576,1.82925868
137300,-0.28544116,0,0.21457847,0.41457847,-0.29388840,0.00000000,1,0,1,0,0,1.39226151,1.67770267,4.77653837,5.20450497,0.06889281,0.05955230,-2.05570054
137400,0.41829395,1,0.21879005,0.41879005,0.64925713,1.30022582,1,0,1,0,0,6.08968639,5.67139244,4.24186659,4.65323639,0.03089686,0.02239938,-5.75105944
137500,-3.54286337,0,0.23233592,0.43233592,-0.30182241,4.38851014,1,0,1,0,0,4.00978088,7.55264425,3.52571964,4.01992083,0.04193319,0.04846322,1.11444799
137600,-1.40980959,0,0.23429037,0.43429037,-0.30272210,4.15593065,1,0,1,0,0,5.02941990,6.43922949,3.55341291,4.03214455,0.05655244,0.03756833,-3.47068989
137700,-1.41763496,0,0.24054695,0.44054695,-0.30563889,1.20710827,1,0,1,0,0,-9.48818398,-8.07054901,3.72852659,4.22751379,0.05178068,0.05249877,17.89296150
137800,-0.03870440,0,0.23748108,0.43748108,-0.30420255,0.00000000,1,0,1,0,0,1.90705979,1.94576418,3.91843319,4.35870361,0.06317216,0.05243312,0.38548124
137900,-0.84179306,0,0.22444994,0.42444994,-0.29824632,0.34052916,1,0,1,0,0,6.66682243,7.50861549,3.54605746,4.20037889,0.04939571,0.04400161,-6.20681000
138000,-0.35960770,0,0.22021842,0.42021842,-0.29636241,0.35148389,1,0,1,0,0,-28.73747253,-28.37786484,2.27560472,2.35041642,0.04864342,0.04722517,29.35635900
138100,1.09673476,1,0.23012989,0.43012989,0.62544334,6.01806607,1,0,1,0,0,0.81129003,-0.28544474,4.67665672,4.90484047,0.03139513,0.02993676,0.55719987
138200,-0.45878601,0,0.22749106,0.42749106,-0.29961523,0.26346165,1,0,1,0,0,5.41853046,5.87731647,4.86595249,5.09194136,0.03005707,0.02576000,-5.57748683
138300,-1.17303848,0,0.22308054,0.42308054,-0.29763402,0.68952984,1,0,1,0,0,6.33275890,7.50579739,4.65008307,5.17264843,0.04689717,0.06169054,-4.08834012
138400,0.03996277,1,0.23133059,0.43133059,0.62302701,1.45869098,1,0,1,0,0,4.17064476,4.13068199,3.62136364,3.74380398,0.01465185,0.01312962,-4.24152621
138500,-0.79710865,0,0.23108001,0.43108001,-0.30124711,0.02201208,1,0,1,0,0,7.27231693,8.06942558,4.26430416,4.59747124,0.05880465,0.05186745,-7.24039364
138600,-0.68424988,0,0.21478951,0.41478951,-0.29398023,0.00000000,1,0,1,0,0,5.20429802,5.88854790,3.52917361,3.61345673,0.04057257,0.03306964,-4.83333055
138700,0.06644964,1,0.21795971,0.41795971,0.65107482,0.65107482,1,0,1,0,0,-2.22395682,-2.29040647,4.74604988,4.68744946,0.06345220,0.06148385,3.84969703
138800,-0.40307426,0,0.22043101,0.42043101,-0.29645648,5.42648563,1,0,1,0,0,-4.25123024,-3.84815598,4.88238382,4.94690037,0.15793005,0.16912609,7.70769835
138900,0.40197325,1,0.21107458,0.41107458,0.66656313,1.33495173,1,0,1,0,0,4.25551462,3.85354137,3.80701494,3.88516068,0.03561731,0.03716566,-3.76976454
139000,0.18056297,1,0.21528407,0.41528407,0.65700438,0.65700438,1,0,1,0,0,-30.77326775,-30.95383072,2.55929017,2.52232075,0.05476610,0.05358285,31.21889782
139100,-1.21010876,0,0.22279013,0.42279013,-0.29750449,1.69601696,1,0,1,0,0,4.86670494,6.07681370,3.54007840,3.63112926,0.04231147,0.03316868,-4.78698130
139200,-0.92284536,0,0.20738643,0.40738643,-0.29079327,0.00000000,1,0,1,0,0,3.68944216,4.61228752,4.68970680,4.88863945,0.03773156,0.03439455,-3.16255879
139300,-3.48461008,0,0.20004575,0.40004575,-0.28770114,1.10440034,1,0,1,0,0,2.93951368,6.42412376,4.45692873,4.85107374,0.10979904,0.12162844,-0.75167005
139400,-3.15448403,0,0.19543861,0.39543861,-0.28579405,0.66431958,1,0,1,0,0,1.95994592,5.11442995,3.88922548,4.44898510,0.04573379,0.04903163,-0.08240728
139500,-1.83359623,0,0.19111664,0.39111664,-0.28402801,0.00000000,1,0,1,0,0,-0.34187865,1.49171758,3.88716292,4.18793297,0.04448640,0.03968888,1.36643145
139600,-2.25531387,0,0.19010537,0.39010537,-0.28361795,0.00000000,1,0,1,0,0,6.51297474,8.76828861,3.43255091,3.61092472,0.04037578,0.03084486,-6.45809873
139700,-1.27190018,0,0.19006070,0.39006070,-0.28359986,0.43755320,1,0,1,0,0,-0.48090291,0.79099727,3.55574965,3.80580235,0.10102829,0.07335054,3.82459267
139800,-0.38014793,0,0.18703934,0.38703934,-0.28238196,0.00000000,1,0,1,0,0,5.57807732,5.95822525,3.89785504,3.95511079,0.03286872,0.03550636,-3.30108404
139900,-0.88880062,0,0.18274960,0.38274960,-0.28067076,0.00000000,1,0,1,0,0,2.44267988,3.33148050,3.43186092,3.61761093,0.02010682,0.01738000,-1.94312727
140000,-0.03755188,0,0.17468515,0.37468515,-0.27750967,0.00000000,1,0,1,0,0,-32.07575226,-32.03820038,2.16269135,2.15762448,0.05786311,0.05730188,32.93205961
140100,-4.37214661,0,0.17574867,0.37574867,-0.27792244,0.00000000,1,0,1,0,0,2.67256331,7.04470968,3.84713268,3.91441894,0.03836303,0.02656620,-1.08884603
140200,-2.74776387,0,0.16268088,0.36268088,-0.27293476,0.00000000,1,0,1,0,0,3.25104690,5.99881077,3.30261064,3.48017979,0.03878874,0.02708907,-3.27280986
140300,-0.66521525,0,0.15691168,0.35691168,-0.27078965,0.32449112,1,0,1,0,0,0.27584183,0.94105709,3.27679062,3.37556529,0.01161594,0.01196342,0.11196933
140400,-0.66823936,0,0.15325583,0.35325583,-0.26944780,0.00000000,1,0,1,0,0,2.21847653,2.88671589,3.83888245,4.25066042,0.02916703,0.02376066,-2.18589218
140500,0.38346481,1,0.15326340,0.35326340,0.83505595,4.28069876,1,0,1,0,0,-5.47393322,-5.85739803,3.91781235,4.35776186,0.02836597,0.02743539,7.43371677
140600,0.85591030,1,0.16400673,0.36400673,0.79726489,13.86341612,1,0,0,0,0,-3.22096395,-4.07687426,3.55942035,3.91427612,0.03241745,0.02679822,4.30074143
140700,2.08755493,1,0.16400673,0.36400673,0.79726489,18.64108202,1,0,0,0,0,1.04420888,-1.04334605,3.96283245,4.30064583,0.12789723,0.11736732,0.06437290
140800,-0.44876671,0,0.16400673,0.36400673,-0.27343258,15.92386563,1,0,0,0,0,-7.38873672,-6.93997002,3.81797290,3.94205904,0.04525790,0.03235540,10.44606686
140900,-0.92515278,0,0.16388670,0.36388670,-0.27338744,3.62474226,1,0,1,0,0,5.51279259,6.43794537,3.16861820,3.22150469,0.05411340,0.04364528,-6.12606700
141000,-0.19301033,0,0.17604262,0.37604262,-0.27803674,6.99900718,1,0,1,0,0,-23.64465523,-23.45164490,2.26973391,2.28886580,0.05928095,0.05754775,25.05276966
141100,0.14787054,1,0.18158767,0.38158767,0.74260205,8.05235816,1,0,1,0,0,6.23235607,6.08448553,4.40324116,4.05269670,0.05041134,0.05676693,-5.83919823
141200,0.24669170,1,0.18246037,0.38246037,0.74009203,9.58142668,1,0,1,0,0,2.85814857,2.61145687,4.38453341,4.16835690,0.04946478,0.04559843,-2.58765376
141300,0.74586749,1,0.18808988,0.38808988,0.72431704,11.89593961,1,0,0,0,0,3.62593651,2.88006902,5.09651375,4.63960600,0.09499586,0.09311230,-4.26303387
141400,-2.50211000,0,0.18676797,0.38676797,-0.28227309,3.83390715,1,0,1,0,0,-0.61454368,1.88756633,5.01478100,4.31677055,0.03001599,0.02531137,0.73392624
141500,-2.16326880,0,0.18995016,0.38995016,-0.28355512,0.87689518,1,0,1,0,0,3.25486445,5.41813326,5.69398308,4.73492765,0.03144561,0.02188057,-2.75686061
141600,0.34707236,1,0.19955606,0.39955606,0.69425889,3.65719475,1,0,1,0,0,2.51105571,2.16398335,3.86489582,3.59153199,0.09649798,0.09804377,-2.42090800
141700,-0.73429489,0,0.21205206,0.41205206,-0.29279362,5.72432908,1,0,1,0,0,7.15640926,7.89070415,5.89888859,5.40128565,0.08086661,0.06827482,-4.11060150
141800,-1.24595094,0,0.22173757,0.42173757,-0.29703598,9.35791549,1,0,1,0,0,-1.67274332,-0.42679238,3.73584867,3.59470534,0.03813995,0.03441127,1.92298090
141900,-0.88785672,0,0.21703422,0.41703422,-0.29496050,0.00000000,1,0,1,0,0,-1.12715983,-0.23930311,5.03353357,4.83250141,0.06336568,0.06616543,2.43265712
142000,-0.06592560,0,0.21376157,0.41376157,-0.29353351,1.48493170,1,0,1,0,0,-21.43784332,-21.37191772,1.90168464,1.90905738,0.02069248,0.02249900,21.44226265
142100,-0.63452506,0,0.21784289,0.41784289,-0.29531527,0.12476969,1,0,1,0,0,2.12547779,2.76000285,4.70800304,4.37349510,0.04765901,0.04273666,-0.86200504
142200,-0.57547355,0,0.21315833,0.41315833,-0.29327199,0.07646553,1,0,1,0,0,0.02154183,0.59701538,6.54403591,6.25843763,0.11554284,0.12471465,1.88850993
142300,-0.64110994,0,0.22323754,0.42323754,-0.29770409,14.14893779,1,0,0,0,0,3.48152399,4.12263393,6.40307617,6.34261751,0.09389778,0.08635291,-3.04663181
142400,-1.03745294,0,0.22100773,0.42100773,-0.29671200,6.93173839,1,0,1,0,0,1.39125109,2.42870402,4.00439215,4.03612614,0.05790271,0.06101135,-0.47751206
142500,-0.36327934,0,0.22189177,0.42189177,-0.29710453,0.09990379,1,0,1,0,0,1.92845106,2.29173040,3.93130374,4.19820595,0.07861136,0.08581693,-1.42138198
142600,-0.76636648,0,0.22158626,0.42158626,-0.29696876,0.00000000,1,0,1,0,0,6.47982979,7.24619627,4.14980888,4.27843189,0.06997789,0.06441605,-4.54541011
142700,-0.71068978,0,0.22067705,0.42067705,-0.29656543,0.00000000,1,0,1,0,0,1.68718767,2.39787745,4.99846363,5.00430775,0.02991062,0.02104734,-0.67417097
142800,1.70652843,1,0.22091860,0.42091860,0.64464517,3.35720374,1,0,1,0,0,-2.62243056,-4.32895899,3.69564867,3.53990507,0.05329930,0.04271536,2.67846600
142900,-3.68217993,0,0.21766444,0.41766444,-0.29523691,0.00000000,1,0,1,0,0,-1.33158565,2.35059428,4.77343655,4.65671349,0.10838867,0.11051294,3.07969064
143000,0.00338364,1,0.20637707,0.40637707,0.67757655,0.67757655,1,0,1,0,0,-23.21830368,-23.22168732,2.52062583,2.51514721,0.03678243,0.03458764,23.50399303
143100,-1.12420297,0,0.21631573,0.41631573,-0.29464602,7.34428017,1,0,1,0,0,-0.22166920,0.90253377,4.80695438,4.75445795,0.06439120,0.07112658,0.14994367
143200,-3.41197252,0,0.20613574,0.40613574,-0.29026171,0.00000000,1,0,1,0,0,4.64153433,8.05350685,4.04827023,3.88284588,0.05537686,0.04619393,-1.38253632
143300,-1.20299435,0,0.19798756,0.39798756,-0.28684601,0.12598007,1,0,1,0,0,8.03376579,9.23676014,4.85358572,4.81792927,0.04353733,0.04008419,-7.93906116
143400,0.12383175,1,0.20382931,0.40382931,0.68370937,0.78953227,1,0,1,0,0,8.21645641,8.09262466,4.16295052,4.26470947,0.03228070,0.03406015,-8.23446449
143500,-0.37984276,0,0.21607661,0.41607661,-0.29454151,5.80168790,1,0,1,0,0,1.04644704,1.42628980,4.05717325,4.23145247,0.04737356,0.05076863,0.57276350
143600,6.26794338,1,0.22011274,0.42011274,0.64638324,12.96346118,1,0,0,0,0,-1.08853054,-7.35647392,3.98635817,4.03331089,0.03404975,0.04001339,4.02248637
143700,-1.43072796,0,0.21595654,0.41595654,-0.29448905,0.00000000,1,0,1,0,0,8.18798256,9.61871052,3.88612700,4.10258961,0.03260138,0.03375424,-6.04865241
143800,-0.63943577,0,0.21433476,0.41433476,-0.29378244,0.00000000,1,0,1,0,0,4.65495300,5.29438877,4.24125147,4.30783367,0.07221001,0.05984886,-3.31507719
143900,-2.33914185,0,0.21874588,0.41874588,-0.29571243,0.40602234,1,0,1,0,0,4.74502182,7.08416367,3.89391828,4.19523096,0.03849200,0.03777738,-4.05859431
144000,-0.04714394,0,0.21514162,0.41514162,-0.29413356,0.36495381,1,0,1,0,0,-26.44795609,-26.40081215,2.89842629,2.91946888,0.05361965,0.05136437,27.05919743
144100,-1.89871919,0,0.21728388,0.41728388,-0.29506994,0.00000000,1,0,1,0,0,-0.88216949,1.01654971,4.00221634,3.83832836,0.05317223,0.04214124,0.58459377
144200,-1.38878322,0,0.20892848,0.40892848,-0.29145136,0.00000000,1,0,1,0,0,3.69806027,5.08684349,3.35822225,3.34568071,0.02502702,0.02675010,-3.52912426
144300,-1.78562260,0,0.20419431,0.40419431,-0.28944046,0.31468248,1,0,1,0,0,4.00951099,5.79513359,3.92107654,3.86145520,0.07337932,0.05847473,-3.61019974
144400,-0.70616293,0,0.20583799,0.40583799,-0.29013546,2.36575084,1,0,1,0,0,7.63773966,8.34390259,4.09366417,4.28896618,0.09738019,0.08785783,-7.12011251
144500,0.17035007,1,0.20534413,0.40534413,0.68004916,1.17261967,1,0,1,0,0,5.89207458,5.72172451,3.47172284,3.70005918,0.05134224,0.03476703,-4.25265610
144600,0.19055986,1,0.20671725,0.40671725,0.67676631,1.06433527,1,0,1,0,0,-1.12493873,-1.31549859,3.69040966,3.89434385,0.09735601,0.08316883,1.58704078
144700,-1.60821605,0,0.21803413,0.41803413,-0.29539929,2.11439901,1,0,1,0,0,2.04635954,3.65457559,4.30149078,4.57794380,0.06513149,0.07820259,4.83615643
144800,1.59818029,1,0.20201345,0.40201345,0.68815126,0.68815126,1,0,1,0,0,-2.26025438,-3.85843468,3.82524610,3.87853241,0.02567113,0.02645361,2.50270462
144900,-1.34911346,0,0.19224146,0.39224146,-0.28448551,0.14571360,1,0,1,0,0,9.34514999,10.69426346,4.25622368,4.43920326,0.05554172,0.05542922,-9.79745293
145000,0.12702370,1,0.19017572,0.39017572,0.71864871,2.76021575,1,0,1,0,0,-19.77935410,-19.90637779,3.21147633,3.18761373,0.04926186,0.04964277,19.52369944
145100,0.28086424,1,0.19868920,0.39868920,0.69644038,9.51146704,1,0,1,0,0,-5.75034523,-6.03120947,5.10805559,4.85433149,0.07412426,0.07743666,7.39710045
145200,0.04747987,1,0.20360367,0.40360367,0.68425806,5.18833770,1,0,1,0,0,0.13321686,0.08573699,4.35083866,4.23565722,0.04512711,0.05457459,1.17831242
145300,-0.62921619,0,0.20390133,0.40390133,-0.28931693,0.39615844,1,0,1,0,0,1.01665211,1.64586830,4.10518312,4.18247652,0.06295688,0.06395067,1.74084622
145400,1.23337555,1,0.19897370,0.39897370,0.69572285,1.72672750,1,0,1,0,0,1.42031181,0.18693626,3.20528650,3.47108483,0.05412324,0.05785904,-0.74629155
145500,0.12781906,1,0.20391998,0.40391998,0.68348913,2.20593662,1,0,1,0,0,4.26398182,4.13616276,4.07532883,4.29862022,0.04328638,0.04239414,-3.52530567
145600,-0.12201881,0,0.21600373,0.41600373,-0.29450967,4.27282914,1,0,1,0,0,5.69795561,5.81997442,3.36601377,3.57423353,0.05378873,0.04795606,-5.20803862
145700,-0.73642302,0,0.22636601,0.42636601,-0.29910734,12.04160117,1,0,0,0,0,6.72585058,7.46227360,4.24294710,4.46532249,0.03712241,0.03104172,-4.80661853
145800,-1.47247767,0,0.22949742,0.42949742,-0.30052531,6.30797769,1,0,1,0,0,1.12256241,2.59504008,4.71261311,4.89818335,0.08458314,0.07674988,1.96409822
145900,-0.78358841,0,0.21437510,0.41437510,-0.29379997,0.00000000,1,0,1,0,0,5.48118877,6.26477718,4.29548073,4.31311226,0.07018119,0.06683394,-5.18929116
146000,-0.00828934,0,0.21014139,0.41014139,-0.29197109,0.00000000,1,0,1,0,0,-27.41093063,-27.40264130,3.02740192,3.04576802,0.04752114,0.04629173,28.00446358
146100,-0.85759282,0,0.22213281,0.42213281,-0.29721174,15.01895866,1,0,0,0,0,1.24793959,2.10553241,4.34363270,4.09062099,0.04737756,0.03722100,-1.02286724
146200,-1.34405637,0,0.22390788,0.42390788,-0.29800365,5.02258638,1,0,1,0,0,0.47747755,1.82153392,3.84973264,3.71835923,0.02286190,0.03013068,-0.28548408
146300,0.59100103,1,0.21882940,0.41882940,0.64917125,0.70730413,1,0,1,0,0,-5.29382896,-5.88483000,4.99191284,4.81531286,0.11263042,0.10596222,5.89571071
146400,0.13056624,1,0.21425830,0.41425830,0.65930739,2.20771182,1,0,1,0,0,-0.76448357,-0.89504981,3.79926777,3.60458255,0.05066000,0.05157071,1.30005260
146500,-1.47729778,0,0.20811927,0.40811927,-0.29110564,0.57176049,1,0,1,0,0,-6.83389473,-5.35659695,4.80883646,4.51107550,0.03821199,0.02906065,6.91682180
146600,-0.79175663,0,0.19869306,0.39869306,-0.28713855,0.00000000,1,0,1,0,0,6.78977489,7.58153152,4.14754820,3.93439698,0.05159277,0.05013633,-6.40066743
146700,-1.06830645,0,0.20096952,0.40096952,-0.28808661,4.39562562,1,0,1,0,0,-7.92557144,-6.85726500,4.21460199,4.12258577,0.07174496,0.06378138,11.19336009
146800,-0.09714222,0,0.20263372,0.40263372,-0.28878369,0.00000000,1,0,1,0,0,1.59295702,1.69009924,4.04105949,3.84237170,0.07694039,0.04709677,0.56599257
146900,-0.35519123,0,0.19935223,0.39935223,-0.28741242,0.00000000,1,0,1,0,0,8.76442146,9.11961269,4.43059301,4.37319422,0.04439160,0.03986114,-7.50219417
147000,0.19454384,1,0.19256223,0.39256223,0.71227569,0.71227569,1,0,1,0,0,-24.87136078,-25.06590462,2.83319950,2.81429720,0.04744704,0.04802978,25.74951077
147100,-0.86230826,0,0.20360132,0.40360132,-0.28919055,22.59839823,1,0,0,0,0,3.50635839,4.36866665,4.72364616,4.32695436,0.04928482,0.04943291,-3.38604027
147200,0.04887295,1,0.20360132,0.40360132,0.68426379,12.17497611,1,0,0,0,0,5.06260967,5.01373672,3.97016811,3.77364087,0.04041152,0.04003927,-4.71164465
147300,-1.59029007,0,0.19892042,0.39892042,-0.28723295,0.12283061,1,0,1,0,0,8.28038597,9.87067604,3.55790329,3.39792228,0.03994301,0.03163216,-8.07015920
147400,0.29135799,1,0.20864068,0.40864068,0.67222269,3.60975188,1,0,1,0,0,5.83397770,5.54261971,4.70581865,4.46927023,0.03287147,0.02720091,-5.24562502
147500,-0.40040779,0,0.20302069,0.40302069,-0.28894626,0.00000000,1,0,1,0,0,3.50643063,3.90683842,4.28879213,4.04505253,0.05042318,0.04170421,-2.50229895
147600,-2.10744333,0,0.19580982,0.39580982,-0.28594677,0.00000000,1,0,1,0,0,4.36280394,6.47024727,4.46199894,4.47147036,0.05311462,0.06348141,-2.41299949
147700,5.39903069,1,0.19425764,0.39425764,0.70781928,0.70781928,1,0,1,0,0,-16.76057243,-22.15960312,5.08309221,4.74858904,0.09292474,0.08427576,23.03709412
